matchID,Player,playerWin,variable,mon
694254561,TalonVGC,1,Brought1,Tyranitar
694254561,fegan mox,0,Brought1,Porygon2
704682952,Serapis,0,Brought1,Metagross
704682952,TA~Boah,1,Brought1,Landorus
699109255,Unreality,0,Brought1,Tyranitar
699109255,GymNMons,1,Brought1,Tapu Koko
713207477,Picklesword,0,Brought1,Malamar
713207477,JHufself,1,Brought1,Sceptile
718692953,NightLight26,1,Brought1,Tapu Koko
718692953,HappyBirthdayUmi,0,Brought1,Aegislash
711718245,LegacyVGC,0,Brought1,Latias
711718245,Rosenkreutz,1,Brought1,Scrafty
688884359,R Inanimate,1,Brought1,Kangaskhan
688884359,RaiderVGC,0,Brought1,Metagross
695172883,NBJuanCarlosMateos,0,Brought1,Tapu Lele
695172883,ThunderRaikou22,1,Brought1,Salamence
718078020,Abrai7,0,Brought1,Snorlax
718078020,PlatypusVGC,1,Brought1,Incineroar
692175403,Spirits Peppe,1,Brought1,Amoonguss
692175403,Benster,0,Brought1,Tapu Koko
709541865,BlackO_VGC,0,Brought1,Amoonguss
709541865,Eshivgc,1,Brought1,Cresselia
695696085,rpindahouse,1,Brought1,Charizard
695696085,Xenoblade Hero,0,Brought1,Kangaskhan
718573487,TTT444,1,Brought1,Porygon2
718573487,Ezrael,0,Brought1,Raikou
685193838,mudhiman,1,Brought1,Landorus
685193838,Unreality,0,Brought1,Tapu Fini
695319162,R Inanimate,0,Brought1,Pheromosa
695319162,raikoo,1,Brought1,Tapu Koko
718584405,mihrab,1,Brought1,Amoonguss
718584405,Knappi,0,Brought1,Tapu Koko
718548863,LightCore,1,Brought1,Landorus
718548863,kenvgc2018,0,Brought1,Landorus
684263039,TalonVGC,1,Brought1,Landorus
684263039,zeen172m,0,Brought1,Charizard
688284457,MissingNoL,0,Brought1,Kangaskhan
688284457,rpindahouse,1,Brought1,Ninetales
706086013,Stratos,1,Brought1,Charizard
706086013,Fire_gohan,0,Brought1,Volcarona
683534456,Sakurauchi Chika,1,Brought1,Kangaskhan
683534456,ChipuauVGC,0,Brought1,Politoed
692726782,Braverius,1,Brought1,Metagross
692726782,SilverTouc,0,Brought1,Gothitelle
704179000,Benster,0,Brought1,Gengar
704179000,chef\xcb\x9a17\xcb\x9a,1,Brought1,Camerupt
692385704,Myler_Tiller,1,Brought1,Amoonguss
692385704,Kamaal,0,Brought1,Cresselia
687269939,Sanvy,1,Brought1,Gengar
687269939,GillySuits,0,Brought1,Metagross
697664163,Spurrific,0,Brought1,Landorus
697664163,Yoshiandlugia,1,Brought1,Charizard
705903716,Gioppy,1,Brought1,Metagross
705903716,EiMaGIVGC,0,Brought1,Persian
695707404,Kotori17,0,Brought1,Metagross
695707404,Xx3O,1,Brought1,Kangaskhan
708682049,Ne\xcd\x9c\xcd\xa1crocat219,0,Brought1,Clefairy
708682049,Nails \xe2\x98\x8e \xe2\x98\x8e \xe2\x98\x8e,1,Brought1,Salamence
693835455,LegacyVGC,1,Brought1,Snorlax
693835455,gummyfoxes,0,Brought1,Porygon2
701269050,Eshivgc,0,Brought1,Charizard
701269050,zeen172m,1,Brought1,Incineroar
718077875,PlatypusVGC,0,Brought1,Incineroar
718077875,Abrai7,1,Brought1,Snorlax
692715826,3 French Hens,0,Brought1,Eevee
692715826,duomark,1,Brought1,Raichu
712953715,Spirits Peppe,0,Brought1,Manectric
712953715,alfredosantana,1,Brought1,Charizard
701331230,DaWoblefet,1,Brought1,Persian
701331230,leimin,0,Brought1,Charizard
692385690,conanyk,0,Brought1,Kangaskhan
692385690,Spurrific,1,Brought1,Persian
692199762,IamJabberwocky,0,Brought1,Tyranitar
692199762,PromanVGC,1,Brought1,Gardevoir
701748779,Pephan,0,Brought1,Metagross
701748779,triceratops5,1,Brought1,Pelipper
692218861,Eshivgc,0,Brought1,Metagross
692218861,R Inanimate,1,Brought1,Kangaskhan
720462478,MissingNoL,0,Brought1,Metagross
720462478,Architeuthis NPA,1,Brought1,Blastoise
686967820,LegacyVGC,1,Brought1,Tyranitar
686967820,PinkSylvie,0,Brought1,Charizard
698647732,wiegelinho,1,Brought1,Cresselia
698647732,TolucA7,0,Brought1,Raichu
688821850,Kali GANBARUBY,0,Brought1,Scrafty
688821850,MajorBowman,1,Brought1,Kartana
699159332,raikoo,0,Brought1,Scrafty
699159332,Porengan,1,Brought1,Charizard
706808542,GeoLuc,0,Brought1,Metagross
706808542,Braverius,1,Brought1,Tapu Fini
718538480,Kyriakou,1,Brought1,Azumarill
718538480,LiL Owe,0,Brought1,Nihilego
687439932,Fire_gohan,0,Brought1,Charizard
687439932,Sogeking8000,1,Brought1,Tapu Fini
713207712,Picklesword,1,Brought1,Malamar
713207712,JHufself,0,Brought1,Gyarados
705430461,zeen172m,0,Brought1,Scizor
705430461,Jamie Grillt,1,Brought1,Charizard
709346935,rpindahouse,1,Brought1,Gardevoir
709346935,Zelda,0,Brought1,Kangaskhan
709373459,Lore95VGC,1,Brought1,Weavile
709373459,IRNemesis,0,Brought1,Metagross
699244268,Prro-t,0,Brought1,Clefairy
699244268,Ezrael,1,Brought1,Bisharp
692385612,Myler_Tiller,0,Brought1,Amoonguss
692385612,Kamaal,1,Brought1,Cresselia
712243631,imagikarp,1,Brought1,Gardevoir
712243631,IamJabberwocky,0,Brought1,Tapu Fini
718141050,lsmookyquartz,1,Brought1,Gardevoir
718141050,bakedvgc,0,Brought1,Weavile
720097714,puddlesvgc,0,Brought1,Charizard
720097714,IRNemesis,1,Brought1,Salamence
706120750,Ezrael,1,Brought1,Gengar
706120750,emforbes,0,Brought1,Clefairy
693823023,Serapis,1,Brought1,Landorus
693823023,mudhiman,0,Brought1,Amoonguss
687880913,PlatypusVGC,0,Brought2,Manectric
687880913,blckkkkkk,1,Brought2,Tapu Fini
699150312,Gioppy,1,Brought2,Landorus
699150312,bling blao,0,Brought2,Ludicolo
694270034,AV-Linkyoshimario,1,Brought2,Landorus
694270034,PinkSylvie,0,Brought2,Salamence
701655216,Kamaal,0,Brought2,Raichu
701655216,wiegelinho,1,Brought2,Volcarona
701581770,frania \xe2\x99\x94,0,Brought2,Landorus
701581770,KillerQueenVGC,1,Brought2,Landorus
698277589,Footstool,0,Brought2,Heatran
698277589,junioichi,1,Brought2,Tapu Fini
702163083,iMagikarp,0,Brought2,Landorus
702163083,EnigneVGC,1,Brought2,Zapdos
701450319,Knappi,0,Brought2,Tapu Koko
701450319,Lore95VGC,1,Brought2,Tyranitar
709465819,8 Maids a-Milking,0,Brought2,Metagross
709465819,LUKAMIR,1,Brought2,Zapdos
698673893,AgentOrangeJulius,0,Brought2,Kangaskhan
698673893,iMagikarp,1,Brought2,Whimsicott
695696239,rpindahouse,1,Brought2,Landorus
695696239,Xenoblade Hero,0,Brought2,Heatran
705944006,junioichi,1,Brought2,Tapu Lele
705944006,Lore95VGC,0,Brought2,Landorus
697722254,Eakes,1,Brought2,Landorus
697722254,LightCore,0,Brought2,Staraptor
686918972,sandymarech,0,Brought2,Ferrothorn
686918972,Boomguy,1,Brought2,Tapu Fini
698204411,5 Stolen Rings,1,Brought2,Metagross
698204411,ApplePieVGC,0,Brought2,Zapdos
712633648,Footstool,0,Brought2,Tyranitar
712633648,TheBattleRoom,1,Brought2,Tapu Koko
717990094,KillerQueenVGC,0,Brought2,Pelipper
717990094,rapha123,1,Brought2,Gothitelle
709065403,Knappi,1,Brought2,Landorus
709065403,EnigneVGC,0,Brought2,Landorus
692408528,bling blao,1,Brought2,Tapu Fini
692408528,SpringsVGC,0,Brought2,Kommo-o
708643324,Yoshiandlugia,0,Brought2,Araquanid
708643324,Brodasenpai,1,Brought2,Incineroar
712593365,BlackO_VGC,0,Brought2,Tapu Lele
712593365,Knappi,1,Brought2,Politoed
711522102,MasterWizardVGC,1,Brought2,Volcarona
711522102,Sebixxl,0,Brought2,Amoonguss
698684366,gummyfoxes,1,Brought2,Togekiss
698684366,MajorBowman,0,Brought2,Tapu Fini
694270319,AV-Linkyoshimario,0,Brought2,Landorus
694270319,PinkSylvie,1,Brought2,Salamence
702718169,WinterH~\xe2\x99\xaa,0,Brought2,Tyranitar
702718169,mudhiman,1,Brought2,Celesteela
701331169,leimin,1,Brought2,Cresselia
701331169,DaWoblefet,0,Brought2,Landorus
720103420,TheBattleRoom,0,Brought2,Tapu Bulu
720103420,Cobalte,1,Brought2,Politoed
691371785,JZG,1,Brought2,Aegislash
691371785,triceratops5,0,Brought2,Kartana
718087458,JZG,0,Brought2,Tapu Bulu
718087458,mudhiman,1,Brought2,Metagross
684087311,Ezrael,1,Brought2,Landorus
684087311,StarKO,0,Brought2,Snorlax
690883526,Brodasenpai,0,Brought2,Volcarona
690883526,picklesword,1,Brought2,Landorus
693147955,Ezrael,0,Brought2,Landorus
693147955,Eshivgc,1,Brought2,Landorus
698644946,Stratos,1,Brought2,Staraptor
698644946,MissingNoL,0,Brought2,Cresselia
702673897,Eric Rios,0,Brought2,Kommo-o
702673897,bling blao,1,Brought2,Zapdos
687934496,2 Turtle Doves,0,Brought2,Gyarados
687934496,Yoshiandlugia,1,Brought2,Landorus
700735551,Stratos,1,Brought2,Landorus
700735551,Zorro-T,0,Brought2,Kangaskhan
688796485,Rykku2isi,0,Brought2,Scrafty
688796485,MasterWizardVGC,1,Brought2,Tapu Koko
692418989,chuppa,1,Brought2,Scrafty
692418989,carademono,0,Brought2,Landorus
701969913,EmbC29,0,Brought2,Tapu Bulu
701969913,JHufself,1,Brought2,Incineroar
724737808,wiegelinho,0,Brought2,Mimikyu
724737808,Braverius,1,Brought2,Kommo-o
684867030,fegan mox,1,Brought2,Tapu Fini
684867030,EiMaGIVGC,0,Brought2,Zapdos
699148572,Euler,0,Brought2,Kartana
699148572,Fire_gohan,1,Brought2,Arcanine
698204590,5 Stolen Rings,1,Brought2,Zapdos
698204590,ApplePieVGC,0,Brought2,Zapdos
687035150,LightCore,1,Brought2,Whimsicott
687035150,TolucA7,0,Brought2,Landorus
717990267,KillerQueenVGC,0,Brought2,Pelipper
717990267,rapha123,1,Brought2,Gothitelle
702132390,Ne\xcd\x9c\xcd\xa1crocat219,0,Brought2,Amoonguss
702132390,Moeper,1,Brought2,Heatran
692070508,NBJuanCarlosMateos,1,Brought2,Landorus
692070508,Lore95VGC,0,Brought2,Persian
702686212,TheBattleRoom,0,Brought2,Tapu Lele
702686212,Xx3O,1,Brought2,Azumarill
722855752,YureeVGC,1,Brought2,Tapu Fini
722855752,Seven_Poke,0,Brought2,Incineroar
698146836,weeaboohuntertri,1,Brought2,Azumarill
698146836,Crow380,0,Brought2,Landorus
701162484,R d m H 3,0,Brought2,Snorlax
701162484,Sakurauchi Chika,1,Brought2,Landorus
708526226,zeen172m,0,Brought2,Heatran
708526226,ApplePieVGC,1,Brought2,Porygon2
717670669,LUKAMIR,0,Brought2,Kartana
717670669,Breloom7,1,Brought2,Nihilego
707596619,CarsonC_,0,Brought2,Cresselia
707596619,Eric Rios,1,Brought2,Landorus
699528812,sandymarech,0,Brought2,Metagross
699528812,TA~Boah,1,Brought2,Tapu Lele
692315422,ralfdude90,0,Brought2,Landorus
692315422,LegaVGC,1,Brought2,Cresselia
713091095,Pokebeys,0,Brought2,Snorlax
713091095,Spurrific,1,Brought2,Salamence
718573335,TTT444,0,Brought2,Tapu Koko
718573335,Ezrael,1,Brought2,Kommo-o
694778651,VGC Strategy,0,Brought2,Landorus
694778651,wiegelinhovgc,1,Brought2,Kommo-o
709488041,Ezrael,1,Brought2,Tapu Fini
709488041,rapha123,0,Brought2,Landorus
684578839,PlayerOne (NPA),1,Brought2,Togedemaru
684578839,EmbC29,0,Brought2,Landorus
692861198,DaWoblefet,1,Brought2,Aegislash
692861198,Mancuso,0,Brought2,Tapu Fini
698684148,gummyfoxes,0,Brought2,Togekiss
698684148,MajorBowman,1,Brought2,Manectric
702986983,RpIndaHouse,1,Brought2,Tyranitar
702986983,fegan mox,0,Brought2,Landorus
708637317,Unreality,0,Brought2,Togedemaru
708637317,TheBattleRoom,1,Brought2,Landorus
699244475,Prro-t,1,Brought2,Tyranitar
699244475,Ezrael,0,Brought2,Tapu Lele
705430379,Jamie Grillt,1,Brought2,Ferrothorn
705430379,zeen172m,0,Brought2,Persian
713043833,Ralfdude90,1,Brought2,Tapu Fini
713043833,Dynamoon,0,Brought2,Clefairy
683912562,Euler,1,Brought2,Tapu Koko
683912562,Braverius,0,Brought2,Milotic
688834108,Ne\xcd\x9c\xcd\xa1crocat219,1,Brought2,Landorus
688834108,AgentOrangeJulius,0,Brought2,Tyranitar
698797545,Breloom7,0,Brought2,Landorus
698797545,chuppa,1,Brought2,Tapu Fini
699256398,emforbes,0,Brought2,Kartana
699256398,ChipuauVGC,1,Brought2,Landorus
713459604,Sakurauchi CHika,0,Brought2,Incineroar
713459604,Kyriakou,1,Brought2,Terrakion
683406881,leimin,0,Brought2,Raichu
683406881,JHufself,1,Brought2,Manectric
711860582,SpringsVGC,0,Brought2,Tyranitar
711860582,RaiderVGC,1,Brought2,Landorus
702771357,SudokuMasta,1,Brought2,Landorus
702771357,MrPenguin93,0,Brought2,Clefairy
686967702,LegacyVGC,0,Brought2,Milotic
686967702,PinkSylvie,1,Brought2,Landorus
698277333,junioichi,1,Brought2,Cresselia
698277333,Footstool,0,Brought2,Cresselia
701271761,mihrab,1,Brought2,Landorus
701271761,tryingsomethingnew,0,Brought2,Volcarona
686491703,CarsonC_,1,Brought2,Cresselia
686491703,PadoVGC,0,Brought2,Porygon2
688970061,iMagikarp,1,Brought2,Snorlax
688970061,Nails \xe2\x98\x8e \xe2\x98\x8e \xe2\x98\x8e,0,Brought2,Tapu Lele
694363285,Jhufself,0,Brought2,Porygon2
694363285,CarsonC_,1,Brought2,Salamence
702620627,MasterWizardVGC,1,Brought2,Heatran
702620627,Girafomola,0,Brought2,Tapu Lele
706197144,Ingridients,0,Brought2,Kommo-o
706197144,GymNMons,1,Brought2,Tapu Fini
708681970,Ne\xcd\x9c\xcd\xa1crocat219,1,Brought2,Clefairy
708681970,Nails \xe2\x98\x8e \xe2\x98\x8e \xe2\x98\x8e,0,Brought2,Bronzong
684688844,raikoo,1,Brought2,Volcarona
684688844,ModernGamer,0,Brought2,Kangaskhan
719359613,Rosenkreutz,0,Brought2,Ludicolo
719359613,Stratos,1,Brought2,Incineroar
712593125,kAoRi,1,Brought2,Amoonguss
712593125,Serapis,0,Brought2,Aegislash
711637788,mudhiman,1,Brought2,Charizard
711637788,kswas,0,Brought2,Tapu Lele
719066955,TalonVGC,1,Brought2,Landorus
719066955,ChipuauVGC,0,Brought2,Landorus
705923311,Boomguy,0,Brought2,Landorus
705923311,RaiderVGC,1,Brought2,Landorus
685194691,snow-pokepoke,1,Brought2,Breloom
685194691,Stratos,0,Brought2,Incineroar
704094088,Eshivgc,1,Brought2,Volcarona
704094088,sebixxl,0,Brought2,Camerupt
706099754,jana_nblp,1,Brought2,Zapdos
706099754,StarKO,0,Brought2,Landorus
709346798,Zelda,1,Brought2,Heatran
709346798,rpindahouse,0,Brought2,Scrafty
684485400,Crow380,0,Brought2,Landorus
684485400,RaiderVGC,1,Brought2,Cresselia
702987108,RpIndaHouse,1,Brought2,Tyranitar
702987108,fegan mox,0,Brought2,Landorus
707493421,lsmookyquartz,0,Brought2,Pheromosa
707493421,MrJellyLeggs,1,Brought2,Scrafty
711525497,Lore95VGC,1,Brought2,Tapu Fini
711525497,TTT444,0,Brought2,Zapdos
699205964,Xx3O,1,Brought2,Tapu Bulu
699205964,rpindahouse,0,Brought2,Charizard
720287030,smith,1,Brought2,Sceptile
720287030,PlayerOne (NPA),0,Brought2,Tyranitar
711695899,Prro-t,1,Brought2,Kartana
711695899,gummyfoxes,0,Brought2,Zapdos
722855637,Seven_Poke,0,Brought2,Incineroar
722855637,YureeVGC,1,Brought2,Tapu Fini
692204578,Tachibana Hibiki,0,Brought2,Landorus
692204578,Fire_gohan,1,Brought2,Volcarona
692070412,NBJuanCarlosMateos,1,Brought2,Zapdos
692070412,Lore95VGC,0,Brought2,Persian
696386898,Hitmonqian,1,Brought2,Tapu Bulu
696386898,bling blao,0,Brought2,Audino
685854260,rapha123,1,Brought2,Zapdos
685854260,wiegelinho,0,Brought2,Aegislash
711637933,mudhiman,1,Brought2,Charizard
711637933,kswas,0,Brought2,Landorus
719359414,Rosenkreutz,0,Brought2,Ludicolo
719359414,Stratos,1,Brought2,Incineroar
718537858,Kyriakou,1,Brought2,Excadrill
718537858,LiL Owe,0,Brought2,Charizard
705624082,LegacyVGC,0,Brought2,Tapu Koko
705624082,MrJellyLeggs,1,Brought2,Salamence
712408248,KillerQueenVGC,1,Brought2,Zapdos
712408248,zlanif,0,Brought2,Zapdos
691813377,MasterWizardVGC,1,Brought2,Cresselia
691813377,lsmookyquartz,0,Brought2,Tapu Fini
722520685,Picklesword,1,Brought2,Tapu Bulu
722520685,mudhiman,0,Brought2,Volcarona
698684554,gummyfoxes,1,Brought2,Incineroar
698684554,MajorBowman,0,Brought2,Tapu Fini
683713550,AzazeLTheGod,0,Brought2,Tapu Bulu
683713550,Omega Gio,1,Brought2,Politoed
685084552,Sanvy,1,Brought2,Politoed
685084552,starmetroid,0,Brought2,Landorus
684496142,LegaVGC,1,Brought2,Landorus
684496142,lsmookyquartz,0,Brought2,Kangaskhan
687759038,picklesword,1,Brought2,Kommo-o
687759038,snow-pokepoke,0,Brought2,Tapu Bulu
684578967,EmbC29,1,Brought2,Landorus
684578967,PlayerOne (NPA),0,Brought2,Togedemaru
701760850,TalonVGC,1,Brought2,Tapu Fini
701760850,Mancuso,0,Brought2,Porygon2
683665141,TTT444,1,Brought2,Milotic
683665141,TA~Boah,0,Brought2,Celesteela
693308463,pac0tac019,1,Brought2,Scrafty
693308463,Braverius,0,Brought2,Volcarona
691426309,mudhiman,1,Brought2,Tapu Koko
691426309,bLcKkKkKk,0,Brought2,Tapu Bulu
685567543,Babbytr0n,1,Brought2,Tapu Lele
685567543,Andy VGC,0,Brought2,Azumarill
684111182,GeoLuc,1,Brought2,Zapdos
684111182,PromanVGC,0,Brought2,Amoonguss
705787076,VelocityVGC,1,Brought2,Blacephalon
705787076,Zelda,0,Brought2,Reuniclus
706147252,7 Swans a-Swimming,1,Brought2,Tapu Fini
706147252,TTT444,0,Brought2,Azumarill
694227939,BlackO_VGC,0,Brought2,Metagross
694227939,EmbC29,1,Brought2,Tapu Lele
684043606,LegacyVGC,0,Brought2,Ferrothorn
684043606,Pephan,1,Brought2,Metagross
684688752,raikoo,1,Brought2,Volcarona
684688752,ModernGamer,0,Brought2,Kangaskhan
688854247,mudhiman,1,Brought2,Cresselia
688854247,kingdjk,0,Brought2,Stakataka
683406677,JHufself,1,Brought2,Celesteela
683406677,leimin,0,Brought2,Raichu
688879199,Ezrael,1,Brought2,Smeargle
688879199,BlackO_VGC,0,Brought2,Landorus
687884844,Sakurauchi Chika,0,Brought2,Tapu Koko
687884844,Girafomola,1,Brought2,Delphox
688573712,emforbes,0,Brought2,Landorus
688573712,leimin,1,Brought2,Tapu Fini
709531359,JekVGC,0,Brought2,Tapu Koko
709531359,PromanVGC,1,Brought2,Krookodile
684867083,fegan mox,1,Brought2,Tapu Fini
684867083,EiMaGIVGC,0,Brought2,Zapdos
707652136,Euler,1,Brought2,Metagross
707652136,emforbes,0,Brought2,Tapu Fini
709206004,chef\xcb\x9a17\xcb\x9a,0,Brought2,Gastrodon
709206004,TolucA7,1,Brought2,Ferrothorn
707652039,Euler,0,Brought2,Metagross
707652039,emforbes,1,Brought2,Tapu Fini
702189041,MrJellyLeggs,0,Brought2,Zapdos
702189041,PadoVGC,1,Brought2,Charizard
713648441,Pephan,0,Brought2,Kartana
713648441,emforbes,1,Brought2,Tapu Koko
725882957,GymNMons,0,Brought2,Tapu Fini
725882957,LightCore,1,Brought2,Venusaur
685564545,Prro-t,0,Brought2,Excadrill
685564545,puddlesvgc,1,Brought2,Tyranitar
684594851,TheBattleRoom,1,Brought2,Volcarona
684594851,AV-Linkyoshimario,0,Brought2,Manectric
701777362,R Inanimate,1,Brought2,Landorus
701777362,chuppa,0,Brought2,Thundurus
692218306,Eshivgc,1,Brought2,Tapu Lele
692218306,R Inanimate,0,Brought2,Zapdos
692212544,Sanvy,1,Brought2,Tyranitar
692212544,MoscaVGC,0,Brought2,Amoonguss
725396242,EmbC29,1,Brought2,Tapu Bulu
725396242,EiMaGIVGC,0,Brought2,Amoonguss
688075386,conanyk,1,Brought2,Cresselia
688075386,Ingridients,0,Brought2,Landorus
695830536,TTT444,1,Brought2,Snorlax
695830536,MajorBowman,0,Brought2,Landorus
704094365,Eshivgc,1,Brought2,Volcarona
704094365,sebixxl,0,Brought2,Camerupt
691321219,GymNMons,1,Brought2,Mamoswine
691321219,Boomguy,0,Brought2,Torkoal
701263623,TTT444,1,Brought2,Manectric
701263623,Kotori17 (Ninjas),0,Brought2,Landorus
713170732,LegaVGC,1,Brought2,Snorlax
713170732,rapha123,0,Brought2,Tapu Fini
683912713,Euler,1,Brought2,Tapu Koko
683912713,Braverius,0,Brought2,Milotic
699240805,BlackO_VGC,0,Brought2,Kartana
699240805,ThunderRaikou22,1,Brought2,Landorus
708556900,kambler,0,Brought2,Landorus
708556900,Dynamoon,1,Brought2,Kartana
686956327,Eric Rios NPA,0,Brought2,Azumarill
686956327,Azazel_theGod,1,Brought2,Amoonguss
719969412,Omega Gio,0,Brought2,Tapu Fini
719969412,Benster,1,Brought2,Greninja
688284358,rpindahouse,0,Brought2,Cherrim
688284358,MissingNoL,1,Brought2,Landorus
712405969,zeen172m,1,Brought2,Scrafty
712405969,Rykku2isi,0,Brought2,Nihilego
702661012,kAoRi,1,Brought2,Tapu Fini
702661012,PlatypusVGC,0,Brought2,Kangaskhan
719162548,MajorBowman,1,Brought2,Cresselia
719162548,Olympicsvgc,0,Brought2,Incineroar
719131722,Prro-t,0,Brought2,Amoonguss
719131722,kAoRi,1,Brought2,Tapu Lele
718128612,PromanVGC,0,Brought2,Landorus
718128612,Pephan,1,Brought2,Tapu Koko
702189426,MrJellyLeggs,1,Brought2,Zapdos
702189426,PadoVGC,0,Brought2,Serperior
701263707,TTT444,1,Brought2,Persian
701263707,Kotori17 (Ninjas),0,Brought2,Landorus
719983517,EmbC29,0,Brought2,Ludicolo
719983517,emforbes,1,Brought2,Zapdos
699109097,Unreality,1,Brought2,Excadrill
699109097,GymNMons,0,Brought2,Tapu Koko
688893174,zlanif,0,Brought2,Azumarill
688893174,bling blao,1,Brought2,Heatran
706292864,ralfdude90,0,Brought2,Cresselia
706292864,kenvgc2018,1,Brought2,Cresselia
712020285,AV-Linkyoshimario,1,Brought2,Metagross
712020285,Fire_gohan,0,Brought2,Tapu Fini
686956172,Azazel_theGod,0,Brought2,Amoonguss
686956172,Eric Rios NPA,1,Brought2,Azumarill
694296811,LUKAMIR,0,Brought2,Landorus
694296811,Knappi,1,Brought2,Landorus
719982793,EmbC29,0,Brought2,Ludicolo
719982793,emforbes,1,Brought2,Zapdos
713070347,pac0tac019,1,Brought2,Landorus
713070347,rpindahouse,0,Brought2,Amoonguss
691296661,chef\xcb\x9a17\xcb\x9a,0,Brought2,Volcarona
691296661,ApplePieVGC,1,Brought2,Tapu Koko
685567648,Babbytr0n,1,Brought2,Tapu Lele
685567648,Andy VGC,0,Brought2,Azumarill
683586626,CarsonC_,1,Brought2,Heatran
683586626,Gioppy,0,Brought2,Porygon2
709571040,BakedVGC,1,Brought2,Cresselia
709571040,raikoo,0,Brought2,Landorus
701591601,Benster,0,Brought2,Landorus
701591601,GymNMons,1,Brought2,Amoonguss
708498068,iMagikarp,1,Brought2,Zapdos
708498068,PadoVGC,0,Brought2,Kartana
707493324,lsmookyquartz,1,Brought2,Blacephalon
707493324,MrJellyLeggs,0,Brought2,Metagross
687474602,smith,0,Brought2,Landorus
687474602,Pokebeys,1,Brought2,Tyranitar
698646968,TolucA7,1,Brought2,Raichu
698646968,wiegelinho,0,Brought2,Tapu Fini
684111712,GeoLuc,0,Brought2,Zapdos
684111712,PromanVGC,1,Brought2,Amoonguss
705625425,Gramgus,0,Brought2,Tapu Koko
705625425,707_Of_Cruisers,1,Brought2,Tapu Lele
698647328,TolucA7,0,Brought2,Landorus
698647328,wiegelinho,1,Brought2,Tapu Fini
683578654,PlatypusVGC,0,Brought2,Heatran
683578654,zlanif,1,Brought2,Mimikyu
701669216,JZG,0,Brought2,Cresselia
701669216,Spurrific,1,Brought2,Landorus
686967946,PinkSylvie,1,Brought2,Landorus
686967946,LegacyVGC,0,Brought2,Excadrill
702718001,WinterH~\xe2\x99\xaa,1,Brought2,Tyranitar
702718001,mudhiman,0,Brought2,Landorus
694235724,EmbC29,1,Brought2,Metagross
694235724,BlackO_VGC,0,Brought2,Landorus
685194894,snow-pokepoke,1,Brought2,Celesteela
685194894,Stratos,0,Brought2,Mawile
685541599,Jhonethan~\xe2\x9c\xbf,1,Brought2,Gengar
685541599,Xx3O,0,Brought2,Entei
691664957,iMagikarp,0,Brought2,Ludicolo
691664957,AzazeLTheGod,1,Brought2,Kangaskhan
684570330,MasterWizardVGC,1,Brought2,Ludicolo
684570330,Gramgus,0,Brought2,Scrafty
694363375,CarsonC_,1,Brought2,Cherrim
694363375,Jhufself,0,Brought2,Tapu Koko
692277073,Kyriakou,0,Brought2,Ludicolo
692277073,KillerQueenVGC,1,Brought2,Charizard
702589587,LegaVGC,1,Brought2,Latias
702589587,LUKAMIR,0,Brought2,Aegislash
698203855,PlatypusVGC,0,Brought2,Scrafty
698203855,sogeking8000,1,Brought2,Aegislash
688045511,Olympicsvgc,1,Brought2,Tyranitar
688045511,TTT444,0,Brought2,Tapu Lele
713072493,Braverius,0,Brought2,Landorus
713072493,PlayerOne (NPA),1,Brought2,Tapu Fini
691782983,StarKO,1,Brought2,Landorus
691782983,EnigneVGC,0,Brought2,Landorus
696177306,PlatypusVGC,1,Brought2,Tapu Koko
696177306,Spurrific,0,Brought2,Aegislash
713094173,ThunderRaikou22,1,Brought2,Landorus
713094173,TalonVGC,0,Brought2,Metagross
684111889,GeoLuc,0,Brought2,Zapdos
684111889,PromanVGC,1,Brought2,Amoonguss
684043940,LegacyVGC,1,Brought2,Tapu Koko
684043940,Pephan,0,Brought2,Rotom
718548594,LightCore,0,Brought2,Cresselia
718548594,kenvgc2018,1,Brought2,Incineroar
702189280,MrJellyLeggs,1,Brought2,Zapdos
702189280,PadoVGC,0,Brought2,Persian
688683503,LegaVGC,0,Brought2,Ludicolo
688683503,Rosenkreutz,1,Brought2,Aegislash
713170456,rapha123,1,Brought2,Aegislash
713170456,LegaVGC,0,Brought2,Snorlax
708637457,Unreality,0,Brought2,Togedemaru
708637457,TheBattleRoom,1,Brought2,Landorus
695686711,rapha123,0,Brought2,Raichu
695686711,GymNMons,1,Brought2,Abomasnow
694888967,Harbinger Aegis,0,Brought2,Tyranitar
694888967,Footstool,1,Brought2,Salamence
726268786,TalonVGC,1,Brought2,Kommo-o
726268786,triceratops5,0,Brought2,Tyranitar
684660185,Jana (NBLP),0,Brought2,Tapu Fini
684660185,triceratops5,1,Brought2,Tapu Fini
724935208,TTT444,1,Brought2,Zapdos
724935208,zeen172m,0,Brought2,Tapu Fini
688893287,zlanif,0,Brought2,Tapu Koko
688893287,bling blao,1,Brought2,Landorus
695696326,Tachibana Hibiki,1,Brought2,Landorus
695696326,Sanvy,0,Brought2,Volcarona
694153143,mihrab,0,Brought2,Tapu Koko
694153143,Pephan,1,Brought2,Tyranitar
693148069,Eshivgc,1,Brought2,Landorus
693148069,Ezrael,0,Brought2,Landorus
702620496,Girafomola,0,Brought2,Tapu Lele
702620496,MasterWizardVGC,1,Brought2,Tyranitar
688198860,Moeper,0,Brought2,Tapu Fini
688198860,EmbC29,1,Brought2,Kommo-o
